,State,Year,Quater,Transacion_type,hover_count,hover_amount
910,gujarat,2023,4,tapi district,232,540519.0
911,gujarat,2023,4,vadodara district,2756,4865088.0
912,gujarat,2023,4,banas kantha district,955,1817338.0
913,gujarat,2023,4,amreli district,261,506106.0
914,gujarat,2023,4,ahmadabad district,10344,16047139.0
915,gujarat,2023,4,dohad district,365,503495.0
916,gujarat,2023,4,navsari district,494,1131620.0
917,gujarat,2023,4,patan district,411,716029.0
918,gujarat,2023,4,kachchh district,1972,2767311.0
919,gujarat,2023,4,surendranagar district,439,865094.0
920,gujarat,2023,4,morbi district,466,814165.0
921,gujarat,2024,4,anand district,790,1495423.0
922,gujarat,2024,4,jamnagar district,1092,1483950.0
923,gujarat,2024,4,devbhumi dwarka district,258,445520.0
924,gujarat,2024,4,aravalli district,348,623672.0
925,gujarat,2024,4,rajkot district,3682,5459568.0
926,gujarat,2024,4,chhotaudepur district,121,197771.0
927,gujarat,2024,4,botad district,243,354090.0
928,gujarat,2024,4,bharuch district,2348,3655512.0
929,gujarat,2024,4,bhavnagar district,1544,1903033.0
930,gujarat,2024,4,ahmedabad district,18268,25165090.0
931,gujarat,2024,4,junagadh district,542,975146.0
932,gujarat,2024,4,dahod district,551,847170.0
933,gujarat,2024,4,mahesana district,1458,2462736.0
934,gujarat,2024,4,kheda district,817,1439398.0
935,gujarat,2024,4,surat district,11616,14897974.0
936,gujarat,2024,4,porbandar district,259,406040.0
937,gujarat,2024,4,gandhinagar district,3082,5330046.0
938,gujarat,2024,4,narmada district,159,252289.0
939,gujarat,2024,4,gir somnath district,376,572232.0
940,gujarat,2024,4,valsad district,2601,4056897.0
941,gujarat,2024,4,panchmahals district,678,1129560.0
942,gujarat,2024,4,mahisagar district,246,432537.0
943,gujarat,2024,4,tapi district,313,780205.0
944,gujarat,2024,4,vadodara district,3482,5748869.0
945,gujarat,2024,4,sabarkantha district,569,1038111.0
946,gujarat,2024,4,amreli district,371,658706.0
947,gujarat,2024,4,navsari district,660,1251925.0
948,gujarat,2024,4,patan district,671,1056513.0
949,gujarat,2024,4,kachchh district,2511,3190903.0
950,gujarat,2024,4,surendranagar district,701,1079791.0
951,gujarat,2024,4,dangs district,53,160275.0
952,gujarat,2024,4,morbi district,719,920058.0
953,gujarat,2024,4,banaskantha district,1397,2387095.0
954,haryana,2020,4,yamunanagar district,129,119098.0
955,haryana,2020,4,sonipat district,357,304138.0
956,haryana,2020,4,jind district,142,100629.0
957,haryana,2020,4,rohtak district,230,192791.0
958,haryana,2020,4,faridabad district,1370,1022011.0
959,haryana,2020,4,mahendragarh district,271,184572.0
960,haryana,2020,4,hisar district,374,243421.0
961,haryana,2020,4,karnal district,220,141312.0
962,haryana,2020,4,fatehabad district,109,65087.0
963,haryana,2020,4,palwal district,295,205874.0
964,haryana,2020,4,charkhi dadri district,64,60044.0
965,haryana,2020,4,ambala district,146,155468.0
966,haryana,2020,4,rewari district,639,442173.0
967,haryana,2020,4,panchkula district,127,98899.0
968,haryana,2020,4,bhiwani district,257,204503.0
969,haryana,2020,4,sirsa district,112,73566.0
970,haryana,2020,4,mewat district,157,106280.0
971,haryana,2020,4,panipat district,265,148352.0
972,haryana,2020,4,gurugram district,2380,1626450.0
973,haryana,2020,4,kaithal district,107,68122.0
974,haryana,2020,4,kurukshetra district,139,87224.0
975,haryana,2020,4,jhajjar district,393,324264.0
976,haryana,2021,4,yamunanagar district,364,537704.0
977,haryana,2021,4,sonipat district,1000,1514842.0
978,haryana,2021,4,jind district,268,509518.0
979,haryana,2021,4,rohtak district,557,1036418.0
980,haryana,2021,4,faridabad district,3250,3581730.0
981,haryana,2021,4,mahendragarh district,669,1016832.0
982,haryana,2021,4,hisar district,717,1163784.0
983,haryana,2021,4,karnal district,577,747027.0
984,haryana,2021,4,fatehabad district,186,342325.0
985,haryana,2021,4,palwal district,548,750722.0
986,haryana,2021,4,charkhi dadri district,159,317419.0
987,haryana,2021,4,ambala district,417,627099.0
988,haryana,2021,4,rewari district,1182,1635811.0
989,haryana,2021,4,panchkula district,427,638673.0
990,haryana,2021,4,bhiwani district,547,899073.0
991,haryana,2021,4,sirsa district,278,546704.0
992,haryana,2021,4,mewat district,326,404438.0
993,haryana,2021,4,panipat district,600,903045.0
994,haryana,2021,4,gurugram district,5951,6492219.0
995,haryana,2021,4,kaithal district,296,353943.0
996,haryana,2021,4,kurukshetra district,322,544433.0
997,haryana,2021,4,jhajjar district,848,1322079.0
998,haryana,2022,4,yamunanagar district,725,1368909.0
999,haryana,2022,4,sonipat district,1969,3340650.0
1000,haryana,2022,4,jind district,861,1461931.0
1001,haryana,2022,4,rohtak district,1355,2305432.0
1002,haryana,2022,4,faridabad district,5980,7492688.0
1003,haryana,2022,4,mahendragarh district,1211,1666096.0
1004,haryana,2022,4,hisar district,1413,2309773.0
1005,haryana,2022,4,karnal district,1113,2024575.0
1006,haryana,2022,4,fatehabad district,525,1002278.0
1007,haryana,2022,4,palwal district,991,1456844.0
1008,haryana,2022,4,charkhi dadri district,350,662919.0
1009,haryana,2022,4,ambala district,924,1647332.0
1010,haryana,2022,4,rewari district,1987,2881000.0
1011,haryana,2022,4,panchkula district,824,1464209.0
1012,haryana,2022,4,bhiwani district,1044,1887378.0
1013,haryana,2022,4,sirsa district,654,1424465.0
1014,haryana,2022,4,mewat district,481,747463.0
1015,haryana,2022,4,panipat district,1375,2059529.0
1016,haryana,2022,4,gurugram district,11347,14333166.0
1017,haryana,2022,4,kaithal district,513,929535.0
1018,haryana,2022,4,kurukshetra district,747,1447766.0
1019,haryana,2022,4,jhajjar district,1582,2713177.0
1020,haryana,2023,4,yamunanagar district,989,1946237.0
1021,haryana,2023,4,sonipat district,2370,4304743.0
1022,haryana,2023,4,jind district,1043,1848746.0
1023,haryana,2023,4,rohtak district,1541,2892015.0
1024,haryana,2023,4,faridabad district,7244,10321129.0
1025,haryana,2023,4,mahendragarh district,1237,2323156.0
1026,haryana,2023,4,hisar district,1999,3705402.0
1027,haryana,2023,4,karnal district,1422,2515568.0
1028,haryana,2023,4,fatehabad district,581,1453398.0
1029,haryana,2023,4,palwal district,1345,2452791.0
1030,haryana,2023,4,charkhi dadri district,481,952122.0
1031,haryana,2023,4,ambala district,1266,2722928.0
1032,haryana,2023,4,rewari district,2540,4615327.0
1033,haryana,2023,4,panchkula district,899,2031089.0
1034,haryana,2023,4,bhiwani district,1439,2523209.0
1035,haryana,2023,4,sirsa district,846,2084219.0
1036,haryana,2023,4,mewat district,674,1074004.0
1037,haryana,2023,4,panipat district,1919,3130020.0
1038,haryana,2023,4,gurugram district,14118,20950373.0
1039,haryana,2023,4,kaithal district,665,1399682.0
1040,haryana,2023,4,kurukshetra district,848,1894715.0
1041,haryana,2023,4,jhajjar district,2040,3606286.0
1042,haryana,2024,4,yamunanagar district,1131,1982069.0
1043,haryana,2024,4,sonipat district,3330,5335496.0
1044,haryana,2024,4,jind district,1126,2156026.0
1045,haryana,2024,4,rohtak district,2112,3678163.0
1046,haryana,2024,4,faridabad district,8261,11419458.0
1047,haryana,2024,4,mahendragarh district,1591,2697906.0
1048,haryana,2024,4,hisar district,2396,4349181.0
1049,haryana,2024,4,karnal district,1497,2597479.0
1050,haryana,2024,4,fatehabad district,734,1472253.0
1051,haryana,2024,4,palwal district,1824,2933025.0
1052,haryana,2024,4,charkhi dadri district,796,1397085.0
1053,haryana,2024,4,ambala district,1449,2842321.0
1054,haryana,2024,4,rewari district,4037,6018179.0
1055,haryana,2024,4,panchkula district,1143,2092220.0
1056,haryana,2024,4,bhiwani district,1693,2967792.0
1057,haryana,2024,4,sirsa district,1166,2787279.0
1058,haryana,2024,4,panipat district,2026,3004028.0
1059,haryana,2024,4,nuh district,972,1283299.0
1060,haryana,2024,4,gurugram district,16973,25145012.0
1061,haryana,2024,4,kaithal district,885,1705356.0
1062,haryana,2024,4,kurukshetra district,1036,1992708.0
1063,haryana,2024,4,jhajjar district,2630,4460177.0
1064,himachal-pradesh,2020,4,solan district,162,88870.0
1065,himachal-pradesh,2020,4,sirmaur district,50,47332.0
1066,himachal-pradesh,2020,4,shimla district,74,57412.0
1067,himachal-pradesh,2020,4,bilaspur district,19,16248.0
1068,himachal-pradesh,2020,4,hamirpur district,59,57764.0
1069,himachal-pradesh,2020,4,una district,51,48891.0
1070,himachal-pradesh,2020,4,kangra district,153,166625.0
1071,himachal-pradesh,2020,4,kullu district,19,14390.0
1072,himachal-pradesh,2020,4,mandi district,73,83521.0
1073,himachal-pradesh,2020,4,lahul and spiti district,3,1018.0
1074,himachal-pradesh,2020,4,chamba district,29,20481.0
1075,himachal-pradesh,2020,4,kinnaur district,18,28414.0
1076,himachal-pradesh,2021,4,solan district,506,677171.0
1077,himachal-pradesh,2021,4,sirmaur district,196,327046.0
1078,himachal-pradesh,2021,4,shimla district,192,487857.0
1079,himachal-pradesh,2021,4,bilaspur district,116,195467.0
1080,himachal-pradesh,2021,4,hamirpur district,234,454797.0
1081,himachal-pradesh,2021,4,una district,245,489125.0
1082,himachal-pradesh,2021,4,kangra district,535,1087881.0
1083,himachal-pradesh,2021,4,kullu district,97,207502.0
1084,himachal-pradesh,2021,4,mandi district,216,461966.0
1085,himachal-pradesh,2021,4,lahul and spiti district,6,14475.0
1086,himachal-pradesh,2021,4,chamba district,96,184684.0
1087,himachal-pradesh,2021,4,kinnaur district,35,79690.0
1088,himachal-pradesh,2022,4,solan district,1009,1741427.0
1089,himachal-pradesh,2022,4,sirmaur district,432,710927.0
1090,himachal-pradesh,2022,4,shimla district,341,854465.0
1091,himachal-pradesh,2022,4,bilaspur district,174,346816.0
1092,himachal-pradesh,2022,4,hamirpur district,359,728113.0
1093,himachal-pradesh,2022,4,una district,353,682027.0
1094,himachal-pradesh,2022,4,kangra district,1085,2218111.0
1095,himachal-pradesh,2022,4,kullu district,175,371574.0
1096,himachal-pradesh,2022,4,mandi district,310,725635.0
1097,himachal-pradesh,2022,4,lahul and spiti district,25,80169.0
1098,himachal-pradesh,2022,4,chamba district,249,459421.0
1099,himachal-pradesh,2022,4,kinnaur district,53,141751.0
1100,himachal-pradesh,2023,4,solan district,1075,2115674.0
1101,himachal-pradesh,2023,4,sirmaur district,460,988869.0
1102,himachal-pradesh,2023,4,shimla district,373,1041293.0
1103,himachal-pradesh,2023,4,bilaspur district,185,478990.0
1104,himachal-pradesh,2023,4,hamirpur district,437,976800.0
1105,himachal-pradesh,2023,4,una district,381,917948.0
1106,himachal-pradesh,2023,4,kangra district,1319,3070701.0
1107,himachal-pradesh,2023,4,kullu district,205,555859.0
1108,himachal-pradesh,2023,4,mandi district,430,1051722.0
1109,himachal-pradesh,2023,4,lahul and spiti district,16,36318.0
1110,himachal-pradesh,2023,4,chamba district,287,512946.0
1111,himachal-pradesh,2023,4,kinnaur district,43,151704.0
1112,himachal-pradesh,2024,4,solan district,1311,2240286.0
1113,himachal-pradesh,2024,4,sirmaur district,488,1033480.0
1114,himachal-pradesh,2024,4,shimla district,569,1416469.0
1115,himachal-pradesh,2024,4,bilaspur district,267,662116.0
1116,himachal-pradesh,2024,4,hamirpur district,620,1310194.0
1117,himachal-pradesh,2024,4,una district,505,1250921.0
1118,himachal-pradesh,2024,4,kangra district,1686,3420558.0
1119,himachal-pradesh,2024,4,lahaul and spiti district,36,123376.0
1120,himachal-pradesh,2024,4,kullu district,257,558743.0
1121,himachal-pradesh,2024,4,mandi district,521,1111164.0
1122,himachal-pradesh,2024,4,chamba district,377,761585.0
1123,himachal-pradesh,2024,4,kinnaur district,60,201631.0
1124,jammu-&-kashmir,2020,4,doda district,9,10047.0
1125,jammu-&-kashmir,2020,4,samba district,55,52801.0
1126,jammu-&-kashmir,2020,4,mirpur district,2,2612.0
1127,jammu-&-kashmir,2020,4,srinagar district,48,71117.0
1128,jammu-&-kashmir,2020,4,baramulla district,29,26838.0
1129,jammu-&-kashmir,2020,4,jammu district,220,234831.0
1130,jammu-&-kashmir,2020,4,ganderbal district,7,11507.0
1131,jammu-&-kashmir,2020,4,udhampur district,39,38569.0
1132,jammu-&-kashmir,2020,4,bandipore district,8,6649.0
1133,jammu-&-kashmir,2020,4,reasi district,34,26958.0
1134,jammu-&-kashmir,2020,4,shopian district,2,5368.0
1135,jammu-&-kashmir,2020,4,poonch district,23,26902.0
1136,jammu-&-kashmir,2020,4,kathua district,42,48827.0
1137,jammu-&-kashmir,2020,4,kishtwar district,6,16741.0
1138,jammu-&-kashmir,2020,4,pulwama district,14,17539.0
1139,jammu-&-kashmir,2020,4,ramban district,9,7703.0
1140,jammu-&-kashmir,2020,4,rajouri district,19,12775.0
1141,jammu-&-kashmir,2020,4,kulgam district,6,15663.0
1142,jammu-&-kashmir,2020,4,budgam district,26,47506.0
1143,jammu-&-kashmir,2020,4,anantnag district,23,32801.0
1144,jammu-&-kashmir,2020,4,kupwara district,26,21107.0
1145,jammu-&-kashmir,2021,4,doda district,25,53510.0
1146,jammu-&-kashmir,2021,4,samba district,150,298729.0
1147,jammu-&-kashmir,2021,4,mirpur district,3,5203.0
1148,jammu-&-kashmir,2021,4,srinagar district,193,460213.0
1149,jammu-&-kashmir,2021,4,baramulla district,70,155381.0
1150,jammu-&-kashmir,2021,4,jammu district,918,1563386.0
1151,jammu-&-kashmir,2021,4,ganderbal district,43,83757.0
1152,jammu-&-kashmir,2021,4,udhampur district,108,174710.0
1153,jammu-&-kashmir,2021,4,bandipore district,29,64569.0
1154,jammu-&-kashmir,2021,4,reasi district,64,109941.0
1155,jammu-&-kashmir,2021,4,shopian district,154,170478.0
1156,jammu-&-kashmir,2021,4,poonch district,57,107585.0
1157,jammu-&-kashmir,2021,4,kathua district,151,264155.0
1158,jammu-&-kashmir,2021,4,kishtwar district,29,69915.0
1159,jammu-&-kashmir,2021,4,pulwama district,115,214708.0
1160,jammu-&-kashmir,2021,4,ramban district,30,86266.0
1161,jammu-&-kashmir,2021,4,rajouri district,81,171652.0
1162,jammu-&-kashmir,2021,4,kulgam district,48,148267.0
1163,jammu-&-kashmir,2021,4,budgam district,628,483043.0
1164,jammu-&-kashmir,2021,4,anantnag district,155,414820.0
1165,jammu-&-kashmir,2021,4,kupwara district,62,123029.0
1166,jammu-&-kashmir,2022,4,muzaffarabad district,3,9604.0
1167,jammu-&-kashmir,2022,4,doda district,118,266240.0
1168,jammu-&-kashmir,2022,4,samba district,356,656320.0
1169,jammu-&-kashmir,2022,4,mirpur district,25,51068.0
1170,jammu-&-kashmir,2022,4,srinagar district,471,926220.0
1171,jammu-&-kashmir,2022,4,baramulla district,171,452532.0
1172,jammu-&-kashmir,2022,4,jammu district,1879,3260604.0
1173,jammu-&-kashmir,2022,4,ganderbal district,38,82168.0
1174,jammu-&-kashmir,2022,4,udhampur district,286,561757.0
1175,jammu-&-kashmir,2022,4,bandipore district,54,140579.0
1176,jammu-&-kashmir,2022,4,reasi district,124,240637.0
1177,jammu-&-kashmir,2022,4,shopian district,59,173169.0
1178,jammu-&-kashmir,2022,4,poonch district,88,213470.0
1179,jammu-&-kashmir,2022,4,kathua district,254,545133.0
1180,jammu-&-kashmir,2022,4,kishtwar district,62,97461.0
1181,jammu-&-kashmir,2022,4,pulwama district,183,400652.0
1182,jammu-&-kashmir,2022,4,ramban district,40,97082.0
1183,jammu-&-kashmir,2022,4,rajouri district,167,352179.0
1184,jammu-&-kashmir,2022,4,kulgam district,81,182823.0
1185,jammu-&-kashmir,2022,4,budgam district,186,484368.0
1186,jammu-&-kashmir,2022,4,anantnag district,273,607958.0
1187,jammu-&-kashmir,2022,4,kupwara district,113,309159.0
1188,jammu-&-kashmir,2023,4,doda district,189,409244.0
1189,jammu-&-kashmir,2023,4,samba district,402,894382.0
1190,jammu-&-kashmir,2023,4,mirpur district,26,65653.0
1191,jammu-&-kashmir,2023,4,srinagar district,537,1200208.0
1192,jammu-&-kashmir,2023,4,baramulla district,197,547589.0
1193,jammu-&-kashmir,2023,4,jammu district,2185,4418006.0
1194,jammu-&-kashmir,2023,4,ganderbal district,47,94791.0
1195,jammu-&-kashmir,2023,4,udhampur district,450,883613.0
1196,jammu-&-kashmir,2023,4,bandipore district,63,159820.0
1197,jammu-&-kashmir,2023,4,reasi district,171,400644.0
1198,jammu-&-kashmir,2023,4,shopian district,55,175492.0
1199,jammu-&-kashmir,2023,4,poonch district,144,358098.0
1200,jammu-&-kashmir,2023,4,kathua district,445,915976.0
1201,jammu-&-kashmir,2023,4,kishtwar district,137,269578.0
1202,jammu-&-kashmir,2023,4,pulwama district,142,377116.0
1203,jammu-&-kashmir,2023,4,ramban district,77,195756.0
1204,jammu-&-kashmir,2023,4,rajouri district,226,468990.0
1205,jammu-&-kashmir,2023,4,kulgam district,110,316316.0
1206,jammu-&-kashmir,2023,4,budgam district,278,678542.0
1207,jammu-&-kashmir,2023,4,anantnag district,223,695092.0
1208,jammu-&-kashmir,2023,4,kupwara district,160,407403.0
1209,jammu-&-kashmir,2024,4,muzaffarabad district,4,4486.0
1210,jammu-&-kashmir,2024,4,doda district,205,444693.0
1211,jammu-&-kashmir,2024,4,samba district,483,925626.0
1212,jammu-&-kashmir,2024,4,srinagar district,1173,2226604.0
1213,jammu-&-kashmir,2024,4,baramulla district,442,984313.0
1214,jammu-&-kashmir,2024,4,jammu district,2381,4423225.0
1215,jammu-&-kashmir,2024,4,ganderbal district,87,203778.0
1216,jammu-&-kashmir,2024,4,udhampur district,569,1088486.0
1217,jammu-&-kashmir,2024,4,bandipore district,147,365879.0
1218,jammu-&-kashmir,2024,4,reasi district,260,531086.0
1219,jammu-&-kashmir,2024,4,shopian district,150,351324.0
1220,jammu-&-kashmir,2024,4,poonch district,194,489525.0
1221,jammu-&-kashmir,2024,4,kathua district,485,902086.0
1222,jammu-&-kashmir,2024,4,kishtwar district,180,421414.0
1223,jammu-&-kashmir,2024,4,pulwama district,301,745600.0
1224,jammu-&-kashmir,2024,4,ramban district,131,301858.0
1225,jammu-&-kashmir,2024,4,rajouri district,318,675781.0
1226,jammu-&-kashmir,2024,4,kulgam district,166,430964.0
1227,jammu-&-kashmir,2024,4,budgam district,461,986540.0
1228,jammu-&-kashmir,2024,4,anantnag district,466,1115918.0
1229,jammu-&-kashmir,2024,4,kupwara district,290,632924.0
1230,jharkhand,2020,4,ramgarh district,172,123911.0
1231,jharkhand,2020,4,ranchi district,670,559639.0
1232,jharkhand,2020,4,east singhbhum district,426,349290.0
1233,jharkhand,2020,4,jamtara district,27,21212.0
1234,jharkhand,2020,4,dumka district,50,30957.0
1235,jharkhand,2020,4,koderma district,90,58807.0
1236,jharkhand,2020,4,hazaribagh district,201,137221.0
1237,jharkhand,2020,4,simdega district,31,59161.0
1238,jharkhand,2020,4,garhwa district,121,99467.0
1239,jharkhand,2020,4,saraikela kharsawan district,133,103772.0
1240,jharkhand,2020,4,gumla district,45,53802.0
1241,jharkhand,2020,4,chatra district,68,72700.0
1242,jharkhand,2020,4,khunti district,22,14654.0
1243,jharkhand,2020,4,dhanbad district,553,360209.0
1244,jharkhand,2020,4,godda district,58,48432.0
1245,jharkhand,2020,4,deoghar district,96,70532.0
1246,jharkhand,2020,4,palamu district,216,179548.0
1247,jharkhand,2020,4,latehar district,50,35737.0
1248,jharkhand,2020,4,west singhbhum district,84,62701.0
1249,jharkhand,2020,4,pakur district,24,9298.0
1250,jharkhand,2020,4,lohardaga district,31,28363.0
1251,jharkhand,2020,4,sahebganj district,57,53731.0
1252,jharkhand,2020,4,giridih district,138,92474.0
1253,jharkhand,2020,4,bokaro district,296,231406.0
1254,jharkhand,2021,4,ramgarh district,355,479936.0
1255,jharkhand,2021,4,ranchi district,2151,2693792.0
1256,jharkhand,2021,4,east singhbhum district,1241,1587274.0
1257,jharkhand,2021,4,jamtara district,53,78716.0
1258,jharkhand,2021,4,dumka district,122,156949.0
1259,jharkhand,2021,4,koderma district,112,128101.0
1260,jharkhand,2021,4,hazaribagh district,276,496461.0
1261,jharkhand,2021,4,simdega district,73,95839.0
1262,jharkhand,2021,4,garhwa district,165,214695.0
1263,jharkhand,2021,4,saraikela kharsawan district,332,403274.0
1264,jharkhand,2021,4,gumla district,100,172701.0
1265,jharkhand,2021,4,chatra district,71,112169.0
1266,jharkhand,2021,4,khunti district,125,130221.0
1267,jharkhand,2021,4,dhanbad district,1022,1522634.0
1268,jharkhand,2021,4,godda district,113,143720.0
1269,jharkhand,2021,4,deoghar district,235,250418.0
1270,jharkhand,2021,4,palamu district,479,537986.0
1271,jharkhand,2021,4,latehar district,80,92996.0
1272,jharkhand,2021,4,west singhbhum district,210,282927.0
1273,jharkhand,2021,4,pakur district,65,57733.0
1274,jharkhand,2021,4,lohardaga district,97,121817.0
1275,jharkhand,2021,4,sahebganj district,83,100522.0
1276,jharkhand,2021,4,giridih district,254,311822.0
1277,jharkhand,2021,4,bokaro district,651,1017720.0
1278,jharkhand,2022,4,ramgarh district,508,731301.0
1279,jharkhand,2022,4,ranchi district,3465,4954150.0
1280,jharkhand,2022,4,east singhbhum district,2922,3742763.0
1281,jharkhand,2022,4,jamtara district,118,140089.0
1282,jharkhand,2022,4,dumka district,211,372982.0
1283,jharkhand,2022,4,koderma district,162,208583.0
1284,jharkhand,2022,4,hazaribagh district,489,820023.0
1285,jharkhand,2022,4,simdega district,165,264772.0
1286,jharkhand,2022,4,garhwa district,230,356175.0
1287,jharkhand,2022,4,saraikela kharsawan district,821,1001690.0
1288,jharkhand,2022,4,gumla district,149,270759.0
1289,jharkhand,2022,4,chatra district,165,203127.0
1290,jharkhand,2022,4,khunti district,160,277756.0
1291,jharkhand,2022,4,dhanbad district,2647,3394523.0
1292,jharkhand,2022,4,godda district,293,447690.0
1293,jharkhand,2022,4,deoghar district,446,699994.0
1294,jharkhand,2022,4,palamu district,836,1119095.0
1295,jharkhand,2022,4,latehar district,184,178558.0
1296,jharkhand,2022,4,west singhbhum district,391,536241.0
1297,jharkhand,2022,4,pakur district,106,109855.0
1298,jharkhand,2022,4,lohardaga district,270,267802.0
1299,jharkhand,2022,4,sahebganj district,192,276457.0
1300,jharkhand,2022,4,giridih district,411,577270.0
1301,jharkhand,2022,4,bokaro district,1438,2196150.0
1302,jharkhand,2023,4,ramgarh district,601,1083013.0
1303,jharkhand,2023,4,ranchi district,4651,7441219.0
1304,jharkhand,2023,4,east singhbhum district,4283,5861735.0
1305,jharkhand,2023,4,jamtara district,146,198706.0
1306,jharkhand,2023,4,dumka district,281,463515.0
1307,jharkhand,2023,4,koderma district,207,382924.0
1308,jharkhand,2023,4,hazaribagh district,678,1310320.0
1309,jharkhand,2023,4,simdega district,169,234638.0
1310,jharkhand,2023,4,garhwa district,328,420409.0
1311,jharkhand,2023,4,saraikela kharsawan district,1193,1592632.0
1312,jharkhand,2023,4,gumla district,214,341196.0
1313,jharkhand,2023,4,chatra district,267,400454.0
1314,jharkhand,2023,4,khunti district,166,270289.0
1315,jharkhand,2023,4,dhanbad district,3263,4735925.0
1316,jharkhand,2023,4,godda district,360,501524.0
1317,jharkhand,2023,4,deoghar district,685,1179198.0
1318,jharkhand,2023,4,palamu district,736,925141.0
1319,jharkhand,2023,4,latehar district,427,474700.0
1320,jharkhand,2023,4,west singhbhum district,541,802644.0
1321,jharkhand,2023,4,pakur district,162,181523.0
1322,jharkhand,2023,4,lohardaga district,157,241107.0
1323,jharkhand,2023,4,sahebganj district,265,402347.0
1324,jharkhand,2023,4,giridih district,492,809699.0
1325,jharkhand,2023,4,bokaro district,2126,3229786.0
1326,jharkhand,2024,4,ramgarh district,904,1475834.0
1327,jharkhand,2024,4,seraikela kharsawan district,1565,2028357.0
1328,jharkhand,2024,4,ranchi district,5480,9068274.0
1329,jharkhand,2024,4,east singhbhum district,5693,7616882.0
1330,jharkhand,2024,4,jamtara district,240,383041.0
1331,jharkhand,2024,4,dumka district,406,677544.0
1332,jharkhand,2024,4,koderma district,330,518195.0
1333,jharkhand,2024,4,simdega district,209,296096.0
1334,jharkhand,2024,4,garhwa district,517,578425.0
1335,jharkhand,2024,4,sahibganj district,373,409258.0
1336,jharkhand,2024,4,gumla district,299,488990.0
1337,jharkhand,2024,4,chatra district,344,479698.0
1338,jharkhand,2024,4,khunti district,235,372354.0
1339,jharkhand,2024,4,dhanbad district,4077,5874868.0
1340,jharkhand,2024,4,godda district,529,817137.0
1341,jharkhand,2024,4,deoghar district,850,1288200.0
1342,jharkhand,2024,4,palamu district,974,1129766.0
1343,jharkhand,2024,4,latehar district,311,384952.0
1344,jharkhand,2024,4,west singhbhum district,685,1055376.0
1345,jharkhand,2024,4,pakur district,241,247768.0
1346,jharkhand,2024,4,lohardaga district,194,254068.0
1347,jharkhand,2024,4,hazaribag district,982,1445214.0
1348,jharkhand,2024,4,giridih district,747,1005641.0
1349,jharkhand,2024,4,bokaro district,2894,4357676.0
1350,karnataka,2020,4,mysuru district,1109,1073388.0
1351,karnataka,2020,4,chitradurga district,280,198419.0
1352,karnataka,2020,4,kalaburagi district,472,383654.0
1353,karnataka,2020,4,ramanagara district,392,349122.0
1354,karnataka,2020,4,mandya district,385,355768.0
1355,karnataka,2020,4,kodagu district,81,119477.0
1356,karnataka,2020,4,chikkamagaluru district,192,169902.0
1357,karnataka,2020,4,haveri district,230,183717.0
1358,karnataka,2020,4,ballari district,863,690500.0
1359,karnataka,2020,4,belagavi district,1586,924521.0
1360,karnataka,2020,4,kolar district,482,516354.0
1361,karnataka,2020,4,uttara kannada district,323,284151.0
1362,karnataka,2020,4,tumakuru district,751,718936.0
1363,karnataka,2020,4,yadgir district,136,72342.0
1364,karnataka,2020,4,bengaluru urban district,18485,15922383.0
1365,karnataka,2020,4,chikkaballapura district,381,281471.0
1366,karnataka,2020,4,davanagere district,383,326889.0
1367,karnataka,2020,4,bagalkote district,365,228368.0
1368,karnataka,2020,4,vijayapura district,493,393668.0
1369,karnataka,2020,4,koppal district,226,178303.0
1370,karnataka,2020,4,bidar district,335,269118.0
1371,karnataka,2020,4,bengaluru rural district,661,759279.0
1372,karnataka,2020,4,raichur district,392,235950.0
1373,karnataka,2020,4,chamarajanagara district,103,113049.0
1374,karnataka,2020,4,dakshina kannada district,557,445633.0
1375,karnataka,2020,4,hassan district,381,369876.0
1376,karnataka,2020,4,dharwad district,819,552794.0
1377,karnataka,2020,4,shivamogga district,412,313231.0
1378,karnataka,2020,4,udupi district,280,252217.0
1379,karnataka,2020,4,gadag district,192,132488.0
1380,karnataka,2021,4,mysuru district,2999,4025182.0
1381,karnataka,2021,4,chitradurga district,452,597974.0
1382,karnataka,2021,4,kalaburagi district,1364,1791618.0
1383,karnataka,2021,4,ramanagara district,1085,1387009.0
1384,karnataka,2021,4,mandya district,832,1156148.0
1385,karnataka,2021,4,kodagu district,312,530831.0
1386,karnataka,2021,4,chikkamagaluru district,581,961601.0
1387,karnataka,2021,4,haveri district,413,537574.0
1388,karnataka,2021,4,ballari district,1705,2348052.0
1389,karnataka,2021,4,belagavi district,2268,2994132.0
1390,karnataka,2021,4,kolar district,890,1338402.0
1391,karnataka,2021,4,uttara kannada district,894,1418212.0
1392,karnataka,2021,4,tumakuru district,1540,2107437.0
1393,karnataka,2021,4,yadgir district,252,291276.0
1394,karnataka,2021,4,bengaluru urban district,44650,50064816.0
1395,karnataka,2021,4,chikkaballapura district,583,926384.0
1396,karnataka,2021,4,davanagere district,1050,1416678.0
1397,karnataka,2021,4,bagalkote district,695,916618.0
1398,karnataka,2021,4,vijayapura district,1057,1353128.0
1399,karnataka,2021,4,koppal district,397,475837.0
1400,karnataka,2021,4,bidar district,752,1095967.0
1401,karnataka,2021,4,bengaluru rural district,1664,2301115.0
1402,karnataka,2021,4,raichur district,644,821665.0
1403,karnataka,2021,4,chamarajanagara district,215,358043.0
1404,karnataka,2021,4,dakshina kannada district,1760,2383587.0
